order_id,customer_id,order_date,order_status,payment_method,sales_channel,gross_amount,discount_amount,shipping_fee,final_amount,delivered_date
O00833,C0412,30-05-2024,Delivered,Credit Card,Website,888.25,109.75,0,888.25,2024-06-02
O00834,C0415,17-10-2025,Delivered,Net Banking,Website,381.65,67.35,49,430.65,2025-10-21
O00835,C0321,11-02-2024,Cancelled,UPI,Mobile App,269.1,29.9,0,0.0,
O00836,C0465,11-08-2024,Cancelled,Debit Card,Website,568.1,29.9,0,0.0,
O00837,C0497,16-08-2024,Delivered,Credit Card,Website,948.1,49.9,0,948.1,2024-08-20
O00838,C0442,06-10-2025,Cancelled,COD,Mobile App,1197.25,99.75,0,0.0,
O00839,C0307,15-10-2024,Delivered,COD,Mobile App,688.15,59.85,59,747.15,2024-10-22
O00840,C0423,30-04-2025,Returned,COD,Mobile App,1811.65,334.35,0,1811.65,2025-05-02
O00841,C0104,19-12-2024,Delivered,Credit Card,Marketplace,1677.6,419.4,0,1677.6,2024-12-24
O00842,C0113,08-03-2025,Delivered,Debit Card,Website,499.0,0.0,40,539.0,2025-03-12
O00843,C0280,30-10-2024,Delivered,Debit Card,Website,1547.1,49.9,0,1547.1,2024-11-03
O00844,C0426,14-04-2024,Delivered,COD,Marketplace,1706.2,89.8,0,1706.2,2024-04-21
O00845,C0302,03-07-2025,Delivered,UPI,Website,1880.75,314.25,0,1880.75,2025-07-10
O00846,C0118,09-08-2025,In Transit,UPI,Mobile App,563.4,134.6,49,612.4,
O00847,C0441,23-05-2025,Delivered,Debit Card,Website,1447.0,0.0,0,1447.0,2025-05-28
O00848,C0348,06-11-2025,Delivered,Credit Card,Website,509.15,89.85,59,568.15,2025-11-11
O00849,C0038,16-08-2025,In Transit,Debit Card,Marketplace,379.05,19.95,59,438.05,
O00850,C0312,08-07-2025,Delivered,UPI,Website,2668.05,326.95,0,2668.05,2025-07-13
O00851,C0150,15-08-2025,Cancelled,Credit Card,Mobile App,539.1,59.9,0,0.0,
O00852,C0260,13-04-2025,Delivered,UPI,Mobile App,404.1,44.9,49,453.1,2025-04-17
O00853,C0232,08-10-2024,Delivered,Credit Card,Mobile App,1122.3,124.7,0,1122.3,2024-10-12
O00854,C0433,06-06-2024,Delivered,Credit Card,Website,2093.8,152.2,0,2093.8,2024-06-10
O00855,C0196,26-09-2025,Delivered,UPI,Mobile App,509.15,89.85,49,558.15,2025-09-29
O00856,C0101,23-05-2024,Delivered,UPI,Mobile App,983.25,114.75,0,983.25,2024-05-30
O00857,C0134,22-03-2024,Returned,UPI,Mobile App,2800.1,44.9,0,2800.1,2024-03-30
O00858,C0352,11-08-2025,Delivered,UPI,Website,1693.8,152.2,0,1693.8,2025-08-14
O00859,C0450,22-11-2025,Cancelled,UPI,Mobile App,2163.8,182.2,0,0.0,
O00860,C0202,12-11-2024,Delivered,Net Banking,Website,616.55,32.45,49,665.55,2024-11-16
O00861,C0269,09-04-2024,Delivered,Net Banking,Website,1731.35,164.65,0,1731.35,2024-04-13
O00862,C0486,04-05-2024,Delivered,Credit Card,Mobile App,825.65,72.35,0,825.65,2024-05-10
O00863,C0415,14-03-2025,In Transit,Net Banking,Mobile App,331.55,17.45,40,371.55,
O00864,C0071,19-05-2025,Delivered,COD,Mobile App,426.55,22.45,49,475.55,2025-05-25
O00865,C0156,21-09-2025,In Transit,Net Banking,Website,1118.4,279.6,0,1118.4,
O00866,C0022,08-06-2024,Delivered,UPI,Mobile App,319.2,79.8,40,359.2,2024-06-14
O00867,C0036,12-11-2024,Delivered,UPI,Mobile App,616.55,32.45,59,675.55,2024-11-17
O00868,C0217,04-04-2025,Delivered,Debit Card,Website,296.65,52.35,59,355.65,2025-04-10
O00869,C0148,02-08-2024,Delivered,UPI,Mobile App,968.25,129.75,0,968.25,2024-08-09
O00870,C0321,08-11-2024,Delivered,Debit Card,Mobile App,379.05,19.95,59,438.05,2024-11-12
O00871,C0266,23-01-2025,Delivered,Net Banking,Website,314.1,34.9,49,363.1,2025-01-26
O00872,C0047,07-06-2025,Cancelled,Debit Card,Website,1003.45,294.55,0,0.0,
O00873,C0331,31-01-2025,Delivered,Credit Card,Mobile App,399.0,0.0,40,439.0,2025-02-04
O00874,C0490,13-04-2024,Delivered,Debit Card,Mobile App,938.15,59.85,0,938.15,2024-04-16
O00875,C0458,07-07-2025,Delivered,UPI,Website,359.2,89.8,40,399.2,2025-07-10
O00876,C0171,24-09-2024,Delivered,COD,Website,1193.15,104.85,0,1193.15,2024-09-29
O00877,C0342,02-09-2025,Delivered,Credit Card,Website,539.1,59.9,59,598.1,2025-09-10
O00878,C0067,16-10-2025,Delivered,UPI,Mobile App,1183.1,64.9,0,1183.1,2025-10-22
O00879,C0239,15-06-2025,Cancelled,Credit Card,Mobile App,1050.65,97.35,0,0.0,
O00880,C0474,03-03-2024,Returned,Net Banking,Mobile App,1564.65,82.35,0,1564.65,2024-03-07
O00881,C0461,01-11-2024,Delivered,Debit Card,Mobile App,1185.75,162.25,0,1185.75,2024-11-04
O00882,C0101,06-01-2024,In Transit,UPI,Mobile App,474.05,24.95,59,533.05,
O00883,C0078,23-10-2024,Cancelled,COD,Marketplace,349.0,0.0,0,0.0,
O00884,C0395,16-08-2024,Delivered,UPI,Website,296.65,52.35,59,355.65,2024-08-22
O00885,C0225,11-09-2024,Delivered,Debit Card,Website,998.3,199.7,0,998.3,2024-09-17
O00886,C0054,02-06-2024,Delivered,UPI,Website,688.15,59.85,40,728.15,2024-06-05
O00887,C0100,18-12-2025,In Transit,UPI,Website,633.3,114.7,49,682.3,
O00888,C0066,12-12-2025,Cancelled,Debit Card,Website,519.2,129.8,0,0.0,
O00889,C0282,30-11-2024,Delivered,Debit Card,Website,1138.1,59.9,0,1138.1,2024-12-02
O00890,C0254,19-08-2025,Delivered,Debit Card,Marketplace,474.05,24.95,40,514.05,2025-08-26
O00891,C0484,19-04-2024,Delivered,Net Banking,Mobile App,1125.55,22.45,0,1125.55,2024-04-24
O00892,C0208,23-05-2025,Delivered,Credit Card,Website,713.2,84.8,0,713.2,2025-05-30
O00893,C0129,06-05-2025,Delivered,Net Banking,Website,549.0,0.0,59,608.0,2025-05-09
O00894,C0231,12-02-2025,Returned,Credit Card,Website,466.65,82.35,49,515.65,2025-02-16
O00895,C0361,03-03-2024,Delivered,UPI,Website,349.0,0.0,40,389.0,2024-03-09
O00896,C0411,18-10-2025,Delivered,Credit Card,Website,426.55,22.45,49,475.55,2025-10-23
O00897,C0105,03-05-2024,Delivered,COD,Mobile App,1901.7,394.3,0,1901.7,2024-05-10
O00898,C0033,21-06-2025,Delivered,Net Banking,Website,599.0,0.0,49,648.0,2025-06-26
O00899,C0229,25-08-2025,Delivered,COD,Website,1617.3,179.7,0,1617.3,2025-08-30
O00900,C0357,03-10-2024,Delivered,Debit Card,Mobile App,584.1,64.9,40,624.1,2024-10-09
O00901,C0402,12-09-2025,Delivered,UPI,Website,379.05,19.95,59,438.05,2025-09-17
O00902,C0077,09-08-2024,In Transit,Credit Card,Mobile App,474.05,24.95,40,514.05,
O00903,C0378,06-12-2025,Delivered,Credit Card,Mobile App,2060.55,234.45,0,2060.55,2025-12-08
O00904,C0264,16-04-2025,Delivered,UPI,Website,649.0,0.0,59,708.0,2025-04-21
O00905,C0360,21-09-2025,Delivered,Net Banking,Mobile App,486.75,162.25,40,526.75,2025-09-27
O00906,C0321,24-08-2025,Returned,Credit Card,Mobile App,1791.2,104.8,0,1791.2,2025-08-29
O00907,C0133,26-01-2025,Delivered,UPI,Mobile App,948.0,0.0,0,948.0,2025-01-29
O00908,C0346,27-08-2025,Delivered,Debit Card,Mobile App,314.1,34.9,59,373.1,2025-09-04
O00909,C0326,21-02-2024,Delivered,UPI,Website,1607.3,189.7,0,1607.3,2024-02-27
O00910,C0115,07-12-2024,Delivered,Debit Card,Website,648.15,49.85,49,697.15,2024-12-13
O00911,C0369,28-09-2024,Delivered,UPI,Website,379.05,19.95,49,428.05,2024-10-01
O00912,C0183,16-08-2025,Cancelled,UPI,Website,381.65,67.35,0,0.0,
O00913,C0114,29-09-2024,Delivered,Credit Card,Mobile App,2635.65,409.35,0,2635.65,2024-10-01
O00914,C0301,11-09-2024,Delivered,Credit Card,Mobile App,2226.5,269.5,0,2226.5,2024-09-15
O00915,C0012,18-06-2024,In Transit,Debit Card,Website,404.1,44.9,40,444.1,
O00916,C0357,23-10-2024,Delivered,UPI,Mobile App,558.4,139.6,40,598.4,2024-10-29
O00917,C0386,13-07-2025,Delivered,COD,Mobile App,1649.1,296.9,0,1649.1,2025-07-18
O00918,C0321,20-01-2025,Delivered,Credit Card,Website,738.3,109.7,0,738.3,2025-01-24
O00919,C0134,17-11-2024,Delivered,UPI,Website,1372.7,424.3,0,1372.7,2024-11-24
O00920,C0217,30-11-2025,Delivered,Credit Card,Mobile App,331.55,17.45,59,390.55,2025-12-05
O00921,C0029,23-01-2025,Delivered,Credit Card,Mobile App,629.1,69.9,40,669.1,2025-01-25
O00922,C0193,29-11-2025,Delivered,Debit Card,Mobile App,381.65,67.35,49,430.65,2025-12-02
O00923,C0477,14-11-2024,Cancelled,Credit Card,Website,411.75,137.25,0,0.0,
O00924,C0394,22-11-2024,Delivered,Credit Card,Mobile App,1138.1,59.9,0,1138.1,2024-11-26
O00925,C0395,04-03-2025,Delivered,UPI,Mobile App,998.4,249.6,0,998.4,2025-03-07
O00926,C0220,04-05-2025,Delivered,UPI,Mobile App,960.7,87.3,0,960.7,2025-05-13
O00927,C0490,14-09-2024,Delivered,UPI,Website,690.75,107.25,59,749.75,2024-09-17
O00928,C0089,14-08-2025,Returned,Credit Card,Mobile App,299.25,99.75,49,348.25,2025-08-20
O00929,C0471,14-08-2025,Delivered,Debit Card,Website,759.05,39.95,0,759.05,2025-08-20
O00930,C0087,12-01-2025,Returned,UPI,Website,1182.55,314.45,0,1182.55,2025-01-15
O00931,C0147,29-10-2025,Delivered,Net Banking,Mobile App,559.2,139.8,49,608.2,2025-11-02
O00932,C0392,18-05-2025,Delivered,Net Banking,Website,379.05,19.95,49,428.05,2025-05-23
O00933,C0086,30-10-2024,Delivered,Debit Card,Mobile App,2279.6,314.4,0,2279.6,2024-11-05
O00934,C0167,12-07-2025,Delivered,Credit Card,Website,2211.7,484.3,0,2211.7,2025-07-17
O00935,C0203,27-03-2025,Delivered,COD,Mobile App,519.2,129.8,49,568.2,2025-03-30
O00936,C0353,08-03-2024,Delivered,Credit Card,Mobile App,359.2,89.8,59,418.2,2024-03-13
O00937,C0492,29-05-2025,Delivered,Credit Card,Website,847.45,149.55,0,847.45,2025-06-03
O00938,C0429,31-01-2025,Delivered,UPI,Website,296.65,52.35,49,345.65,2025-02-06
O00939,C0333,19-08-2024,Delivered,UPI,Mobile App,672.3,74.7,49,721.3,2024-08-21
O00940,C0081,03-08-2025,Delivered,Net Banking,Marketplace,1098.0,0.0,0,1098.0,2025-08-06
O00941,C0237,20-03-2025,Delivered,UPI,Mobile App,1218.25,179.75,0,1218.25,2025-03-26
O00942,C0032,28-08-2024,Delivered,UPI,Website,1069.8,127.2,0,1069.8,2024-09-01
O00943,C0162,23-11-2025,Delivered,UPI,Mobile App,499.0,0.0,49,548.0,2025-11-29
O00944,C0195,24-03-2025,Delivered,COD,Website,569.05,29.95,40,609.05,2025-03-26
O00945,C0470,14-01-2025,Delivered,UPI,Mobile App,2555.4,239.6,0,2555.4,2025-01-20
O00946,C0221,05-03-2025,Delivered,UPI,Website,965.75,132.25,0,965.75,2025-03-10
O00947,C0326,20-08-2025,Delivered,Credit Card,Mobile App,349.0,0.0,49,398.0,2025-08-27
O00948,C0460,13-08-2025,Delivered,COD,Website,1431.35,164.65,0,1431.35,2025-08-18
O00949,C0482,15-03-2024,Delivered,Credit Card,Marketplace,449.0,0.0,59,508.0,2024-03-18
O00950,C0278,20-11-2025,Delivered,UPI,Website,1028.1,69.9,0,1028.1,2025-11-25
O00951,C0370,10-01-2025,Delivered,Net Banking,Website,853.1,44.9,0,853.1,2025-01-16
O00952,C0255,01-01-2024,Delivered,Debit Card,Website,853.1,44.9,0,853.1,2024-01-09
O00953,C0434,26-04-2025,Delivered,COD,Mobile App,2546.35,249.65,0,2546.35,2025-04-30
O00954,C0474,10-08-2024,Delivered,COD,Mobile App,1228.1,69.9,0,1228.1,2024-08-16
O00955,C0337,29-03-2024,Delivered,Debit Card,Website,718.2,79.8,0,718.2,2024-04-04
O00956,C0415,16-03-2025,Delivered,UPI,Website,1447.3,149.7,0,1447.3,2025-03-22
O00957,C0212,30-08-2025,Delivered,Net Banking,Website,908.25,139.75,0,908.25,2025-09-05
O00958,C0243,26-07-2024,Delivered,UPI,Marketplace,1108.15,89.85,0,1108.15,2024-07-29
O00959,C0498,03-01-2025,Delivered,Net Banking,Website,1369.75,127.25,0,1369.75,2025-01-12
O00960,C0457,02-11-2024,Delivered,Credit Card,Marketplace,1018.3,179.7,0,1018.3,2024-11-07
O00961,C0208,21-05-2024,Delivered,UPI,Mobile App,1642.65,52.35,0,1642.65,2024-05-23
O00962,C0055,13-02-2024,Delivered,Debit Card,Mobile App,1358.2,139.8,0,1358.2,2024-02-15
O00963,C0010,25-05-2024,Delivered,COD,Mobile App,299.0,0.0,59,358.0,2024-05-30
O00964,C0162,01-10-2024,Delivered,UPI,Website,664.05,34.95,59,723.05,2024-10-05
O00965,C0006,10-06-2024,Delivered,Debit Card,Website,1278.4,319.6,0,1278.4,2024-06-17
O00966,C0174,02-02-2024,Delivered,Net Banking,Website,584.1,64.9,40,624.1,2024-02-10
O00967,C0303,21-11-2025,Delivered,UPI,Mobile App,411.75,137.25,59,470.75,2025-11-24
O00968,C0061,04-01-2024,Delivered,UPI,Website,1279.65,67.35,0,1279.65,2024-01-06
O00969,C0173,22-09-2025,Delivered,Credit Card,Website,898.0,0.0,0,898.0,2025-09-26
O00970,C0482,16-08-2024,Delivered,COD,Marketplace,569.05,29.95,49,618.05,2024-08-18
O00971,C0124,05-05-2025,Delivered,UPI,Mobile App,1328.1,69.9,0,1328.1,2025-05-10
O00972,C0442,28-01-2025,Delivered,Debit Card,Mobile App,521.55,27.45,40,561.55,2025-01-30
O00973,C0461,04-02-2025,Delivered,Credit Card,Website,1103.3,194.7,0,1103.3,2025-02-07
O00974,C0158,04-12-2024,Delivered,Debit Card,Website,509.15,89.85,49,558.15,2024-12-07
O00975,C0492,07-07-2025,Delivered,UPI,Website,1836.65,309.35,0,1836.65,2025-07-14
O00976,C0231,27-11-2024,Cancelled,UPI,Mobile App,850.9,197.1,0,0.0,
O00977,C0452,02-07-2024,Returned,UPI,Website,539.1,59.9,40,579.1,2024-07-07
O00978,C0432,14-06-2024,Delivered,UPI,Website,823.3,124.7,0,823.3,2024-06-19
O00979,C0188,11-08-2024,Delivered,UPI,Website,569.05,29.95,59,628.05,2024-08-15
O00980,C0086,21-12-2025,Delivered,Credit Card,Mobile App,818.35,179.65,0,818.35,2025-12-23
O00981,C0312,07-06-2024,Delivered,Net Banking,Mobile App,399.0,0.0,40,439.0,2024-06-16
O00982,C0091,18-07-2025,Delivered,UPI,Marketplace,2463.3,481.7,0,2463.3,2025-07-27
O00983,C0296,08-09-2025,Delivered,Debit Card,Mobile App,2441.15,104.85,0,2441.15,2025-09-15
O00984,C0357,15-04-2024,Delivered,UPI,Mobile App,599.0,0.0,49,648.0,2024-04-19
O00985,C0119,26-03-2025,Delivered,COD,Website,699.0,0.0,0,699.0,2025-03-29
O00986,C0213,30-11-2025,Delivered,Debit Card,Website,998.0,0.0,0,998.0,2025-12-06
O00987,C0062,30-01-2024,Cancelled,Debit Card,Mobile App,314.1,34.9,0,0.0,
O00988,C0411,26-07-2024,Delivered,UPI,Website,2277.15,119.85,0,2277.15,2024-08-03
O00989,C0477,16-08-2025,Delivered,UPI,Mobile App,960.75,87.25,0,960.75,2025-08-20
O00990,C0368,18-08-2024,Delivered,UPI,Mobile App,1233.1,64.9,0,1233.1,2024-08-22
O00991,C0046,29-10-2024,Delivered,Debit Card,Mobile App,1019.95,177.05,0,1019.95,2024-10-31
O00992,C0486,31-08-2025,Delivered,Debit Card,Marketplace,509.15,89.85,40,549.15,2025-09-05
O00993,C0195,26-09-2024,Delivered,Net Banking,Mobile App,1557.45,239.55,0,1557.45,2024-09-30
O00994,C0487,05-02-2024,Delivered,UPI,Mobile App,740.75,107.25,0,740.75,2024-02-11
O00995,C0289,22-11-2025,Delivered,Credit Card,Mobile App,2145.35,149.65,0,2145.35,2025-11-26
O00996,C0202,30-01-2025,Delivered,Credit Card,Marketplace,699.0,0.0,0,699.0,2025-02-03
O00997,C0470,09-11-2024,Delivered,UPI,Website,331.55,17.45,49,380.55,2024-11-16
O00998,C0070,02-09-2024,Delivered,COD,Website,336.75,112.25,49,385.75,2024-09-07
O00999,C0127,10-06-2024,Delivered,UPI,Website,269.1,29.9,40,309.1,2024-06-15
O01000,C0463,25-10-2025,Delivered,Credit Card,Website,1298.0,0.0,0,1298.0,2025-10-31
O01001,C0186,04-11-2025,Returned,Credit Card,Marketplace,958.25,139.75,0,958.25,2025-11-09
O01002,C0464,31-03-2025,Delivered,Credit Card,Mobile App,664.05,34.95,40,704.05,2025-04-05
O01003,C0478,10-11-2024,Delivered,Debit Card,Website,1298.0,0.0,0,1298.0,2024-11-13
O01004,C0062,08-11-2024,In Transit,Debit Card,Website,1563.85,132.15,0,1563.85,
O01005,C0180,23-01-2025,Returned,UPI,Mobile App,853.1,44.9,0,853.1,2025-01-29
O01006,C0309,10-11-2024,Cancelled,Debit Card,Mobile App,995.6,52.4,0,0.0,
O01007,C0018,25-04-2025,Returned,Credit Card,Website,261.75,87.25,59,320.75,2025-05-01
O01008,C0331,20-07-2025,In Transit,Debit Card,Mobile App,1078.2,119.8,0,1078.2,
O01009,C0432,07-10-2025,Delivered,UPI,Mobile App,948.25,199.75,0,948.25,2025-10-10
O01010,C0079,25-05-2024,Returned,Credit Card,Mobile App,972.45,224.55,0,972.45,2024-05-31
O01011,C0208,28-02-2024,Cancelled,Credit Card,Marketplace,568.1,29.9,0,0.0,
O01012,C0460,12-10-2025,Delivered,Net Banking,Website,928.15,69.85,0,928.15,2025-10-16
O01013,C0288,16-10-2025,Delivered,UPI,Website,331.55,17.45,59,390.55,2025-10-20
O01014,C0405,09-11-2024,Delivered,Net Banking,Marketplace,668.2,79.8,49,717.2,2024-11-13
O01015,C0304,04-08-2024,Delivered,Credit Card,Mobile App,798.0,0.0,0,798.0,2024-08-07
O01016,C0342,22-10-2025,Delivered,Debit Card,Website,381.65,67.35,49,430.65,2025-10-29
O01017,C0237,28-06-2025,Delivered,UPI,Marketplace,479.2,119.8,40,519.2,2025-06-30
O01018,C0395,21-10-2025,Delivered,UPI,Marketplace,698.25,99.75,40,738.25,2025-10-29
O01019,C0461,16-12-2025,Delivered,Credit Card,Mobile App,629.1,69.9,59,688.1,2025-12-22
O01020,C0094,12-08-2024,Delivered,UPI,Mobile App,1491.5,204.5,0,1491.5,2024-08-16
O01021,C0001,23-05-2024,Delivered,UPI,Website,997.5,199.5,0,997.5,2024-05-25
O01022,C0198,21-12-2024,In Transit,UPI,Website,569.05,29.95,40,609.05,
O01023,C0020,25-08-2025,In Transit,Credit Card,Mobile App,1706.3,139.7,0,1706.3,
O01024,C0180,29-10-2024,Delivered,UPI,Website,2440.3,154.7,0,2440.3,2024-11-02
O01025,C0364,20-09-2024,Delivered,UPI,Website,1562.25,134.75,0,1562.25,2024-09-25
O01026,C0009,22-06-2025,Cancelled,Debit Card,Website,499.0,0.0,0,0.0,
O01027,C0371,03-05-2025,Delivered,Credit Card,Mobile App,1972.25,124.75,0,1972.25,2025-05-12
O01028,C0229,23-10-2024,Cancelled,Debit Card,Website,474.05,24.95,0,0.0,
O01029,C0364,26-02-2025,Delivered,Credit Card,Mobile App,569.05,29.95,49,618.05,2025-03-05
O01030,C0115,12-08-2024,Returned,Net Banking,Website,1088.2,109.8,0,1088.2,2024-08-16
O01031,C0494,03-01-2024,Delivered,Net Banking,Marketplace,995.6,52.4,0,995.6,2024-01-07
O01032,C0190,19-02-2024,Delivered,UPI,Mobile App,239.2,59.8,40,279.2,2024-02-23
O01033,C0056,20-01-2024,Delivered,Debit Card,Website,807.3,89.7,0,807.3,2024-01-27
O01034,C0161,28-12-2025,Delivered,Net Banking,Website,2816.25,179.75,0,2816.25,2026-01-01
O01035,C0097,08-02-2024,Cancelled,UPI,Website,803.2,94.8,0,0.0,
O01036,C0201,12-12-2024,Delivered,Debit Card,Mobile App,2586.3,209.7,0,2586.3,2024-12-15
O01037,C0118,23-01-2024,Delivered,Credit Card,Website,558.4,139.6,40,598.4,2024-01-29
O01038,C0178,18-11-2024,Delivered,UPI,Mobile App,958.4,239.6,0,958.4,2024-11-24
O01039,C0133,13-08-2024,Delivered,COD,Mobile App,319.2,79.8,59,378.2,2024-08-19
O01040,C0470,17-10-2025,In Transit,Debit Card,Website,279.2,69.8,49,328.2,
O01041,C0470,22-09-2024,Delivered,Debit Card,Marketplace,700.75,97.25,0,700.75,2024-09-29
O01042,C0094,15-11-2024,Delivered,Credit Card,Marketplace,284.05,14.95,40,324.05,2024-11-18
O01043,C0401,05-12-2025,Delivered,Credit Card,Mobile App,2066.2,129.8,0,2066.2,2025-12-07
O01044,C0062,27-06-2025,Delivered,UPI,Website,1317.5,279.5,0,1317.5,2025-07-01
O01045,C0409,06-10-2025,Delivered,UPI,Mobile App,1207.15,89.85,0,1207.15,2025-10-09
O01046,C0128,13-08-2024,Delivered,UPI,Mobile App,594.15,104.85,59,653.15,2024-08-19
O01047,C0331,26-01-2025,Delivered,UPI,Mobile App,1567.35,229.65,0,1567.35,2025-01-30
O01048,C0256,04-06-2025,Returned,UPI,Website,815.65,82.35,0,815.65,2025-06-10
O01049,C0463,05-07-2024,Delivered,UPI,Marketplace,1148.35,249.65,0,1148.35,2024-07-08
O01050,C0454,12-02-2025,Delivered,Net Banking,Website,833.25,114.75,0,833.25,2025-02-20
O01051,C0112,10-11-2024,Delivered,Debit Card,Website,349.0,0.0,49,398.0,2024-11-13
O01052,C0152,11-11-2025,Delivered,Credit Card,Website,893.2,104.8,0,893.2,2025-11-14
O01053,C0436,18-08-2025,Cancelled,UPI,Mobile App,449.0,0.0,0,0.0,
O01054,C0487,26-06-2024,Delivered,UPI,Mobile App,2085.4,209.6,0,2085.4,2024-06-29
O01055,C0159,08-11-2024,Cancelled,Debit Card,Website,399.2,99.8,0,0.0,
O01056,C0227,15-10-2025,Delivered,UPI,Website,1002.25,94.75,0,1002.25,2025-10-20
O01057,C0112,30-10-2024,Delivered,UPI,Marketplace,1250.65,97.35,0,1250.65,2024-11-02
O01058,C0481,07-06-2025,Delivered,Net Banking,Mobile App,424.15,74.85,49,473.15,2025-06-12
O01059,C0314,11-10-2024,Delivered,Debit Card,Website,331.55,17.45,49,380.55,2024-10-15
O01060,C0003,22-12-2024,Delivered,Credit Card,Website,719.1,79.9,0,719.1,2024-12-26
O01061,C0282,13-11-2024,Delivered,COD,Mobile App,638.15,59.85,40,678.15,2024-11-19
O01062,C0478,06-09-2024,Delivered,Credit Card,Mobile App,2260.3,134.7,0,2260.3,2024-09-11
O01063,C0494,09-07-2025,Delivered,Debit Card,Website,449.25,149.75,40,489.25,2025-07-11
O01064,C0103,19-08-2024,Delivered,Debit Card,Mobile App,1707.3,189.7,0,1707.3,2024-08-23
O01065,C0377,28-01-2025,Delivered,Debit Card,Website,778.2,69.8,0,778.2,2025-02-02
O01066,C0311,31-03-2025,Delivered,COD,Mobile App,449.1,49.9,40,489.1,2025-04-05
O01067,C0009,03-06-2024,Delivered,Debit Card,Mobile App,379.05,19.95,40,419.05,2024-06-06
O01068,C0290,15-06-2024,Delivered,UPI,Website,1032.3,114.7,0,1032.3,2024-06-20
O01069,C0033,24-03-2025,Delivered,UPI,Website,553.3,94.7,49,602.3,2025-03-28
O01070,C0434,24-01-2025,Delivered,Credit Card,Marketplace,296.65,52.35,40,336.65,2025-02-02
O01071,C0006,23-10-2025,Delivered,Net Banking,Website,1497.0,0.0,0,1497.0,2025-10-26
O01072,C0309,12-08-2025,Delivered,Net Banking,Website,629.1,69.9,59,688.1,2025-08-15
O01073,C0022,03-12-2024,Delivered,Credit Card,Website,723.25,124.75,0,723.25,2024-12-06
O01074,C0025,01-01-2024,Delivered,Debit Card,Mobile App,898.2,99.8,0,898.2,2024-01-06
O01075,C0286,24-09-2024,Delivered,Credit Card,Website,563.25,84.75,40,603.25,2024-09-29
O01076,C0083,28-02-2025,Delivered,UPI,Mobile App,349.0,0.0,49,398.0,2025-03-07
O01077,C0481,14-02-2024,Delivered,UPI,Website,2572.65,72.35,0,2572.65,2024-02-19
O01078,C0071,18-11-2024,Delivered,UPI,Mobile App,439.2,109.8,59,498.2,2024-11-23
O01079,C0246,02-02-2025,Delivered,Debit Card,Website,339.15,59.85,40,379.15,2025-02-07
O01080,C0148,07-12-2024,Delivered,UPI,Mobile App,1491.3,154.7,0,1491.3,2024-12-15
O01081,C0325,19-04-2025,Delivered,UPI,Mobile App,825.55,22.45,0,825.55,2025-04-24
O01082,C0052,15-08-2025,Delivered,Credit Card,Website,539.1,59.9,49,588.1,2025-08-19
O01083,C0242,23-08-2024,Delivered,UPI,Website,381.65,67.35,40,421.65,2024-08-30
O01084,C0061,30-12-2024,Delivered,COD,Website,499.0,0.0,40,539.0,2025-01-03
O01085,C0114,28-10-2024,Delivered,Debit Card,Mobile App,673.5,224.5,49,722.5,2024-11-05
O01086,C0260,01-07-2025,Delivered,Credit Card,Website,379.05,19.95,59,438.05,2025-07-05
O01087,C0228,09-12-2025,Delivered,Debit Card,Marketplace,748.0,0.0,0,748.0,2025-12-13
O01088,C0150,12-10-2024,Delivered,Debit Card,Website,1168.2,129.8,0,1168.2,2024-10-14
O01089,C0301,11-09-2025,Returned,Credit Card,Website,2028.75,117.25,0,2028.75,2025-09-19
O01090,C0088,28-10-2025,Delivered,COD,Mobile App,628.2,69.8,59,687.2,2025-11-01
O01091,C0422,17-05-2025,Delivered,UPI,Website,1217.45,229.55,0,1217.45,2025-05-24
O01092,C0420,20-05-2024,Delivered,Debit Card,Marketplace,569.05,29.95,59,628.05,2024-05-25
O01093,C0135,02-12-2024,Delivered,Net Banking,Website,759.05,39.95,0,759.05,2024-12-07
O01094,C0271,29-05-2025,Delivered,Credit Card,Mobile App,1471.1,24.9,0,1471.1,2025-05-31
O01095,C0378,24-09-2025,Cancelled,Net Banking,Mobile App,793.25,104.75,0,0.0,
O01096,C0474,09-03-2025,Delivered,Debit Card,Website,1060.8,187.2,0,1060.8,2025-03-15
O01097,C0100,09-05-2024,Delivered,Debit Card,Website,374.25,124.75,59,433.25,2024-05-12
O01098,C0243,10-11-2024,Delivered,Debit Card,Website,678.3,119.7,59,737.3,2024-11-16
O01099,C0154,05-08-2024,Delivered,UPI,Website,1229.55,17.45,0,1229.55,2024-08-10
O01100,C0307,14-02-2025,Delivered,UPI,Mobile App,1768.35,376.65,0,1768.35,2025-02-18
O01101,C0231,12-11-2025,Delivered,Net Banking,Mobile App,426.55,22.45,40,466.55,2025-11-15
O01102,C0022,13-08-2025,Delivered,UPI,Website,1347.3,149.7,0,1347.3,2025-08-17
O01103,C0043,21-01-2025,Delivered,Net Banking,Mobile App,509.15,89.85,49,558.15,2025-01-26
O01104,C0022,17-01-2025,Delivered,Debit Card,Website,249.0,0.0,49,298.0,2025-01-20
O01105,C0347,04-10-2024,Delivered,Credit Card,Mobile App,923.05,24.95,0,923.05,2024-10-10
O01106,C0441,13-09-2025,Delivered,UPI,Website,314.1,34.9,49,363.1,2025-09-19
O01107,C0387,18-10-2025,Cancelled,Debit Card,Website,3066.45,376.55,0,0.0,
